INFO 2025-08-30 00:06:30,170 autoreload 11512 13544 Watching for file changes with StatReloader
INFO 2025-08-30 14:25:34,520 basehttp 6288 15780 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 14:25:34,723 basehttp 6288 15780 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 15:55:01,573 basehttp 6288 16184 "GET /admin/accounts/user/ HTTP/1.1" 200 14667
INFO 2025-08-30 15:55:01,603 basehttp 6288 16184 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,617 basehttp 6288 16184 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,627 basehttp 6288 10648 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,628 basehttp 6288 3012 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,629 basehttp 6288 22512 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,630 basehttp 6288 16184 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,634 basehttp 6288 3808 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,634 basehttp 6288 10648 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,636 basehttp 6288 3012 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,656 basehttp 6288 3808 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,646 basehttp 6288 16184 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,656 basehttp 6288 10648 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,641 basehttp 6288 22512 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,663 basehttp 6288 22512 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,664 basehttp 6288 16184 "GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
INFO 2025-08-30 15:55:01,714 basehttp 6288 21944 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 15:55:02,015 basehttp 6288 21944 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-08-30 15:55:02,033 basehttp 6288 21944 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:02,067 basehttp 6288 21944 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:02,067 basehttp 6288 16184 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-08-30 15:55:02,078 basehttp 6288 21944 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-08-30 15:55:02,078 basehttp 6288 16184 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-08-30 15:55:02,078 basehttp 6288 22512 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-08-30 15:56:04,375 basehttp 6288 22512 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 15:56:04,405 basehttp 6288 22512 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-08-30 15:56:04,764 basehttp 6288 22512 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-08-30 15:56:08,476 basehttp 6288 22512 "GET / HTTP/1.1" 200 1662
INFO 2025-08-30 15:56:09,695 basehttp 6288 22512 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 15:56:09,778 basehttp 6288 22512 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 16:22:38,839 autoreload 12152 2624 Watching for file changes with StatReloader
INFO 2025-08-30 16:22:46,503 basehttp 12152 19848 "GET / HTTP/1.1" 200 1662
WARNING 2025-08-30 16:22:50,041 basehttp 12152 19848 "GET /favicon.ico HTTP/1.1" 404 2943
INFO 2025-08-30 16:22:52,393 basehttp 12152 19848 "GET /admin/login/ HTTP/1.1" 200 4165
INFO 2025-08-30 16:22:52,668 basehttp 12152 19848 "GET /static/admin/css/base.css HTTP/1.1" 200 21207
INFO 2025-08-30 16:22:52,676 basehttp 12152 19836 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2929
INFO 2025-08-30 16:22:52,685 basehttp 12152 20832 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2694
INFO 2025-08-30 16:22:52,689 basehttp 12152 6648 "GET /static/admin/css/login.css HTTP/1.1" 200 958
INFO 2025-08-30 16:22:52,691 basehttp 12152 7268 "GET /static/admin/css/responsive.css HTTP/1.1" 200 18533
INFO 2025-08-30 16:22:52,698 basehttp 12152 19848 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-08-30 16:22:52,708 basehttp 12152 19856 "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2025-08-30 16:23:02,669 basehttp 12152 19856 "POST /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 16:23:02,770 basehttp 12152 19856 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 16:23:02,806 basehttp 12152 19856 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-08-30 16:23:02,905 basehttp 12152 19856 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-08-30 16:23:02,905 basehttp 12152 19848 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-08-30 16:24:36,626 basehttp 12152 8244 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 16:24:36,657 basehttp 12152 8244 "GET /static/admin/css/base.css HTTP/1.1" 200 21207
INFO 2025-08-30 16:24:36,666 basehttp 12152 18948 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-08-30 16:24:36,666 basehttp 12152 16532 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2929
INFO 2025-08-30 16:24:36,666 basehttp 12152 18940 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2694
INFO 2025-08-30 16:24:36,667 basehttp 12152 18952 "GET /static/admin/css/responsive.css HTTP/1.1" 200 18533
INFO 2025-08-30 16:24:36,906 basehttp 12152 18952 "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2025-08-30 16:24:36,907 basehttp 12152 16532 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-08-30 16:24:36,915 basehttp 12152 18952 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-08-30 16:24:36,915 basehttp 12152 16532 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
WARNING 2025-08-30 16:24:37,459 basehttp 12152 16532 "GET /favicon.ico HTTP/1.1" 404 2943
INFO 2025-08-30 16:55:01,439 basehttp 12152 2968 "GET /admin/mappings/patientdoctormapping/ HTTP/1.1" 200 14710
INFO 2025-08-30 16:55:01,477 basehttp 12152 2968 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6566
INFO 2025-08-30 16:55:01,485 basehttp 12152 10164 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-08-30 16:55:01,493 basehttp 12152 22060 "GET /static/admin/js/core.js HTTP/1.1" 200 5682
INFO 2025-08-30 16:55:01,496 basehttp 12152 10584 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 8943
INFO 2025-08-30 16:55:01,508 basehttp 12152 2968 "GET /static/admin/js/actions.js HTTP/1.1" 200 7872
INFO 2025-08-30 16:55:01,509 basehttp 12152 10164 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-08-30 16:55:01,518 basehttp 12152 22060 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-08-30 16:55:01,524 basehttp 12152 2968 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-08-30 16:55:01,524 basehttp 12152 10164 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-08-30 16:55:01,527 basehttp 12152 14132 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 16:55:01,529 basehttp 12152 17096 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 292458
INFO 2025-08-30 16:55:01,558 basehttp 12152 10584 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 232381
INFO 2025-08-30 16:55:01,729 basehttp 12152 10584 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-08-30 16:55:01,734 basehttp 12152 17096 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-08-30 16:55:01,736 basehttp 12152 14132 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-08-30 16:55:09,608 basehttp 12152 14132 "GET / HTTP/1.1" 200 1662
INFO 2025-08-30 16:55:10,856 basehttp 12152 14132 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 16:55:10,909 basehttp 12152 14132 "GET /admin/ HTTP/1.1" 200 11039
INFO 2025-08-30 16:55:12,873 basehttp 12152 14132 "GET / HTTP/1.1" 200 1662
INFO 2025-08-30 17:15:34,814 autoreload 12152 2624 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:15:35,849 autoreload 11896 21732 Watching for file changes with StatReloader
INFO 2025-08-30 17:15:41,733 autoreload 11896 21732 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:15:42,555 autoreload 22072 12892 Watching for file changes with StatReloader
INFO 2025-08-30 17:15:55,831 autoreload 22072 12892 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:15:56,837 autoreload 22324 14300 Watching for file changes with StatReloader
INFO 2025-08-30 17:15:58,443 autoreload 22324 14300 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:15:59,430 autoreload 2236 18964 Watching for file changes with StatReloader
INFO 2025-08-30 17:16:04,954 autoreload 2236 18964 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:16:05,781 autoreload 17744 20628 Watching for file changes with StatReloader
INFO 2025-08-30 17:16:08,113 autoreload 17744 20628 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:16:09,022 autoreload 13768 21036 Watching for file changes with StatReloader
INFO 2025-08-30 17:16:14,435 autoreload 13768 21036 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:16:15,268 autoreload 22252 2868 Watching for file changes with StatReloader
INFO 2025-08-30 17:16:16,582 autoreload 22252 2868 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:16:17,456 autoreload 19408 21764 Watching for file changes with StatReloader
INFO 2025-08-30 17:16:22,883 autoreload 19408 21764 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:16:23,689 autoreload 948 19908 Watching for file changes with StatReloader
INFO 2025-08-30 17:16:28,084 autoreload 948 19908 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:16:28,984 autoreload 16048 18880 Watching for file changes with StatReloader
INFO 2025-08-30 17:16:31,331 autoreload 16048 18880 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:16:32,167 autoreload 6648 18392 Watching for file changes with StatReloader
INFO 2025-08-30 17:16:35,502 autoreload 6648 18392 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:16:36,374 autoreload 15172 21012 Watching for file changes with StatReloader
INFO 2025-08-30 17:16:37,679 autoreload 15172 21012 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:16:38,511 autoreload 9408 5804 Watching for file changes with StatReloader
INFO 2025-08-30 17:16:43,935 autoreload 9408 5804 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:16:44,713 autoreload 22264 6400 Watching for file changes with StatReloader
INFO 2025-08-30 17:17:05,536 autoreload 22264 6400 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:17:06,402 autoreload 12488 10612 Watching for file changes with StatReloader
INFO 2025-08-30 17:17:08,726 autoreload 12488 10612 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:17:09,470 autoreload 16360 21024 Watching for file changes with StatReloader
INFO 2025-08-30 17:17:14,895 autoreload 16360 21024 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:17:15,699 autoreload 17080 12656 Watching for file changes with StatReloader
INFO 2025-08-30 17:17:21,115 autoreload 17080 12656 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:17:21,955 autoreload 3036 19392 Watching for file changes with StatReloader
INFO 2025-08-30 17:17:23,271 autoreload 3036 19392 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:17:24,138 autoreload 14164 20916 Watching for file changes with StatReloader
INFO 2025-08-30 17:17:27,503 autoreload 14164 20916 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:17:28,357 autoreload 7220 7428 Watching for file changes with StatReloader
INFO 2025-08-30 17:17:30,722 autoreload 7220 7428 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:17:31,549 autoreload 2152 18740 Watching for file changes with StatReloader
INFO 2025-08-30 17:21:30,635 autoreload 2152 18740 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:21:31,349 autoreload 16756 8452 Watching for file changes with StatReloader
INFO 2025-08-30 17:21:45,051 autoreload 16756 8452 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:21:45,761 autoreload 19892 18952 Watching for file changes with StatReloader
INFO 2025-08-30 17:21:59,429 autoreload 19892 18952 D:\healthcare-backend\patients\models.py changed, reloading.
INFO 2025-08-30 17:22:00,289 autoreload 11328 17992 Watching for file changes with StatReloader
